Longitude	Latitude	Elevation	Elevation	HCP1	PRP1	HCP2	PRP2	VpH	VEC_s	VEC_d	TWI
-75.749857	45.113058	61.66	61.66	17.38	13.24	14.38	16.12	6.42	16.87	20.81	9.07
-75.749893	45.113090	61.68	61.68	17.36	13.24	13.98	16.12	6.44	16.80	20.44	9.12
-75.749928	45.113122	61.74	61.74	17.22	12.76	13.98	16.10	6.45	16.68	20.33	9.12
-75.749967	45.113153	61.76	61.76	17.22	12.76	14.04	16.10	6.48	16.76	20.46	9.14
-75.750007	45.113185	61.80	61.80	18.38	13.72	14.44	17.18	6.51	16.85	20.70	9.18
-75.750045	45.113217	61.83	61.83	18.74	14.18	14.88	17.96	6.54	16.90	21.05	9.27
-75.750083	45.113247	61.85	61.85	19.28	14.18	15.14	17.96	6.58	16.91	21.44	9.35
-75.750125	45.113280	61.86	61.86	19.08	14.18	15.28	17.78	6.62	16.88	21.74	9.42
-75.750275	45.113408	61.96	61.96	18.76	13.92	14.88	17.30	6.94	16.02	19.10	9.39
-75.750318	45.113440	61.96	61.96	18.88	13.92	15.16	17.30	7.02	15.95	18.64	9.46
-75.750353	45.113472	62.02	62.02	18.88	13.72	15.30	17.08	7.11	15.70	17.84	9.52
-75.750390	45.113505	62.04	62.04	18.38	13.34	15.66	16.66	7.17	15.75	17.82	9.64
-75.750425	45.113538	62.04	62.04	18.38	13.10	15.72	16.66	7.21	15.81	17.87	9.77
-75.750467	45.113570	62.03	62.03	18.40	13.10	15.74	16.78	7.24	15.91	17.89	9.92
-75.750507	45.113600	62.03	62.03	18.40	13.10	15.94	16.78	7.26	16.01	17.97	10.04
-75.750550	45.113632	62.07	62.07	18.72	13.20	15.96	16.78	7.25	16.17	17.71	10.07
-75.750590	45.113663	62.05	62.05	18.72	13.20	15.94	16.78	7.26	16.40	17.88	10.13
-75.750635	45.113693	62.03	62.03	18.74	13.42	15.78	16.40	7.27	16.66	18.01	10.21
-75.750712	45.113755	61.99	61.99	18.32	13.26	15.68	16.34	7.28	17.30	18.36	10.45
-75.750750	45.113785	62.00	62.00	18.32	13.14	15.68	16.32	7.27	17.60	18.56	10.54
-75.750787	45.113813	61.99	61.99	18.86	13.14	16.20	16.32	7.27	17.91	18.77	10.55
-75.750825	45.113843	61.98	61.98	19.12	13.72	16.90	17.10	7.26	18.28	18.98	10.64
-75.750860	45.113872	62.00	62.00	20.26	14.00	18.10	18.02	7.22	18.82	19.15	10.45
-75.750902	45.113903	61.98	61.98	21.06	14.04	19.88	18.82	7.21	19.41	19.47	10.45
-75.750942	45.113933	61.97	61.97	21.62	14.76	20.04	19.24	7.21	20.00	19.86	10.46
-75.750983	45.113967	61.95	61.95	21.72	14.94	20.04	19.46	7.21	21.02	20.51	10.51
-75.751020	45.113998	61.92	61.92	22.16	15.90	20.12	20.24	7.23	22.36	21.69	10.57
-75.751055	45.114032	61.92	61.92	23.04	16.78	20.50	21.42	7.24	24.90	24.12	10.65
-75.751087	45.114062	61.92	61.92	24.84	17.16	23.40	22.60	7.26	26.89	26.23	10.86
-75.751120	45.114088	61.93	61.93	28.56	19.46	27.64	26.10	7.28	29.17	28.85	10.97
-75.751148	45.114113	61.94	61.94	36.16	24.42	35.20	34.30	7.29	31.69	31.77	11.04
-75.751175	45.114133	61.94	61.94	47.70	32.64	46.90	47.80	7.29	31.69	31.77	11.04
-75.751197	45.114152	61.95	61.95	58.00	40.26	58.12	60.32	7.30	34.35	34.76	11.11
-75.751220	45.114167	61.95	61.95	65.22	47.36	64.50	67.58	7.31	36.91	37.62	11.08
-75.751242	45.114183	61.95	61.95	70.56	50.72	70.86	72.52	7.31	36.91	37.62	11.08
-75.751267	45.114198	61.95	61.95	70.56	50.72	72.28	72.52	7.32	39.13	39.78	11.04
-75.751285	45.114215	61.95	61.95	70.92	51.22	75.86	71.88	7.32	39.13	39.78	11.04
-75.751305	45.114230	61.96	61.96	73.52	51.22	76.28	71.88	7.32	40.89	41.18	11.07
-75.751328	45.114245	61.96	61.96	77.38	57.70	77.66	77.20	7.32	40.89	41.18	11.07
-75.751347	45.114257	61.96	61.96	77.38	57.70	76.68	77.20	7.32	42.29	42.06	11.34
-75.751362	45.114273	61.93	61.93	74.10	54.26	76.68	73.64	7.32	42.98	42.33	10.95
-75.751367	45.114288	61.93	61.93	69.42	52.00	72.84	67.58	7.32	42.98	42.33	10.95
-75.751368	45.114302	61.90	61.90	66.04	43.78	72.84	60.48	7.31	43.44	42.30	10.81
-75.751355	45.114313	61.90	61.90	65.24	43.78	72.22	58.26	7.31	43.44	42.30	10.81
-75.751333	45.114323	61.90	61.90	65.24	48.50	69.66	58.26	7.31	43.44	42.30	10.81
-75.751302	45.114328	61.92	61.92	65.94	60.20	66.40	69.04	7.31	43.08	41.55	10.68
-75.751195	45.114282	62.04	62.04	52.28	47.42	46.72	50.08	7.30	40.50	40.82	10.77
-75.751100	45.114203	62.05	62.05	32.22	23.10	31.44	30.00	7.26	33.21	32.93	10.88
-75.751070	45.114177	62.03	62.03	26.28	18.98	24.82	24.06	7.26	31.98	31.50	10.85
-75.751035	45.114148	62.03	62.03	22.80	17.12	20.72	20.52	7.24	29.20	28.24	10.78
-75.750998	45.114120	62.03	62.03	20.96	15.70	18.54	19.42	7.22	26.82	25.56	10.73
-75.750960	45.114093	62.03	62.03	19.82	15.66	16.92	18.42	7.19	24.69	23.37	10.54
-75.750922	45.114065	62.04	62.04	18.86	14.86	15.98	17.34	7.16	22.98	21.72	10.40
-75.750885	45.114037	62.07	62.07	18.86	14.86	15.98	17.34	7.13	21.71	20.63	10.30
-75.750850	45.114010	62.09	62.09	19.54	14.86	16.26	17.90	7.11	20.75	19.83	10.24
-75.750813	45.113983	62.11	62.11	19.54	14.70	16.26	17.90	7.11	19.84	19.18	10.20
-75.750778	45.113957	62.13	62.13	19.32	14.28	16.10	17.44	7.12	19.08	18.70	10.18
-75.750743	45.113927	62.16	62.16	18.36	13.98	15.12	16.84	7.13	18.46	18.31	10.17
-75.750712	45.113898	62.18	62.18	17.52	13.22	13.92	15.74	7.16	18.11	18.12	10.25
-75.750675	45.113870	62.19	62.19	16.92	13.22	13.48	15.42	7.16	17.85	17.97	10.30
-75.750638	45.113845	62.21	62.21	16.88	13.08	13.04	15.40	7.14	17.64	17.63	10.25
-75.750602	45.113815	62.17	62.17	16.86	13.08	12.96	15.22	7.19	17.45	17.86	10.27
-75.750565	45.113787	62.17	62.17	16.76	13.08	12.96	15.12	7.19	17.17	17.62	10.18
-75.750530	45.113755	62.18	62.18	15.96	12.24	12.28	14.42	7.18	16.84	17.34	10.05
-75.750495	45.113725	62.18	62.18	15.64	11.86	11.96	13.92	7.17	16.55	17.12	9.94
-75.750460	45.113700	62.19	62.19	15.56	11.86	11.88	13.92	7.16	16.29	16.92	9.86
-75.750427	45.113673	62.21	62.21	15.56	11.98	11.88	14.22	7.15	16.09	16.88	9.79
-75.750392	45.113647	62.22	62.22	15.64	12.14	11.88	14.40	7.12	15.97	16.93	9.73
-75.750355	45.113622	62.23	62.23	15.64	12.14	11.74	14.40	7.09	15.87	16.85	9.61
-75.750318	45.113592	62.23	62.23	14.84	11.14	11.34	13.44	7.05	15.69	16.73	9.45
-75.750285	45.113562	62.23	62.23	14.50	10.86	11.22	13.30	6.99	15.52	16.64	9.34
-75.750250	45.113533	62.22	62.22	14.50	10.76	10.90	13.40	6.92	15.37	16.61	9.22
-75.750210	45.113505	62.21	62.21	14.64	10.76	10.90	13.34	6.85	15.28	16.76	9.12
-75.750173	45.113475	62.20	62.20	14.64	10.76	10.70	13.34	6.77	15.24	17.11	9.04
-75.750137	45.113442	62.15	62.15	14.64	10.86	10.70	13.00	6.66	15.25	18.54	9.01
-75.750098	45.113410	62.14	62.14	14.68	10.98	10.80	13.00	6.58	15.37	19.89	9.04
-75.750060	45.113382	62.12	62.12	15.24	12.00	10.88	14.26	6.52	15.55	20.67	9.02
-75.750023	45.113348	62.10	62.10	15.28	12.22	11.32	14.66	6.47	15.73	20.34	8.96
-75.749985	45.113317	62.05	62.05	16.10	12.68	11.98	15.04	6.47	15.98	20.71	9.00
-75.749948	45.113285	62.03	62.03	16.38	12.98	12.02	15.64	6.44	16.03	20.05	8.94
-75.749913	45.113253	61.96	61.96	16.44	13.46	12.34	15.80	6.42	16.22	19.94	8.89
-75.749877	45.113220	61.93	61.93	17.08	14.20	12.40	16.12	6.40	16.20	19.67	8.86
-75.749837	45.113192	61.90	61.90	17.22	14.20	12.64	16.12	6.38	16.20	19.46	8.85
-75.749800	45.113162	61.88	61.88	17.22	13.60	12.68	16.10	6.35	16.17	19.26	8.79
-75.749762	45.113130	61.86	61.86	17.22	13.60	12.64	16.10	6.34	16.24	19.39	8.70
-75.749723	45.113102	61.83	61.83	17.26	14.24	12.66	16.52	6.33	16.37	19.83	8.64
-75.749683	45.113072	61.81	61.81	17.26	14.36	12.52	16.74	6.33	16.53	20.41	8.62
-75.749642	45.113042	61.79	61.79	17.26	14.38	12.54	16.86	6.33	16.75	20.95	8.57
-75.749600	45.113010	61.71	61.71	17.70	14.94	12.54	17.30	6.33	17.31	22.75	8.53
-75.749562	45.112978	61.68	61.68	18.40	15.46	13.38	17.56	6.33	17.62	24.00	8.52
-75.749523	45.112947	61.66	61.66	18.98	15.94	13.66	18.50	6.33	17.91	24.67	8.54
-75.749483	45.112917	61.67	61.67	19.16	16.10	14.68	18.70	6.34	17.95	24.23	8.43
-75.749445	45.112887	61.67	61.67	19.66	16.22	14.84	19.12	6.35	18.08	24.80	8.33
-75.749405	45.112858	61.67	61.67	19.66	16.44	14.84	19.12	6.36	18.09	25.37	8.27
-75.749370	45.112830	61.65	61.65	19.66	16.44	14.84	18.78	6.36	18.24	26.84	8.32
-75.749332	45.112800	61.61	61.61	19.68	16.56	14.84	18.78	6.37	18.26	29.38	8.31
-75.749293	45.112770	61.58	61.58	20.10	16.68	15.16	18.90	6.38	18.10	29.90	8.22
-75.749253	45.112740	61.56	61.56	20.10	16.68	15.26	18.90	6.39	17.93	28.53	8.15
-75.749215	45.112708	61.53	61.53	19.74	16.54	15.26	18.90	6.40	17.73	27.33	8.11
-75.749177	45.112675	61.51	61.51	19.74	16.42	15.26	18.90	6.41	17.53	26.78	8.05
-75.749138	45.112647	61.49	61.49	19.96	16.44	15.62	18.96	6.44	17.39	26.82	7.99
-75.749103	45.112615	61.47	61.47	20.00	16.44	15.62	19.12	6.47	17.30	27.63	7.93
-75.749068	45.112583	61.40	61.40	20.12	16.44	15.64	19.28	6.51	17.37	29.94	7.85
-75.749032	45.112553	61.35	61.35	20.32	16.08	16.34	19.28	6.53	17.36	29.18	7.75
-75.748992	45.112523	61.31	61.31	20.54	16.08	17.28	19.32	6.54	17.38	28.17	7.70
-75.748955	45.112492	61.27	61.27	20.96	16.02	17.74	19.72	6.55	17.44	26.29	7.72
-75.748918	45.112462	61.23	61.23	21.16	16.18	17.98	19.74	6.54	17.53	24.60	7.77
-75.748878	45.112433	61.20	61.20	21.62	16.38	18.84	20.30	6.53	17.60	23.36	7.82
-75.748842	45.112402	61.16	61.16	21.62	16.38	19.14	20.30	6.52	17.69	22.52	7.88
-75.748800	45.112370	61.06	61.06	21.62	16.36	19.32	20.18	6.50	18.02	22.15	8.01
-75.748763	45.112338	61.01	61.01	21.82	16.22	19.84	19.96	6.50	18.18	22.00	8.04
-75.748728	45.112305	60.96	60.96	21.82	15.96	19.84	19.98	6.49	18.32	22.07	8.11
-75.748692	45.112273	60.93	60.93	21.74	15.96	19.84	19.98	6.49	18.46	22.48	8.19
-75.748655	45.112245	60.91	60.91	21.66	15.98	19.76	19.98	6.49	18.60	23.06	8.27
-75.748618	45.112213	60.88	60.88	21.66	15.98	19.64	19.76	6.48	18.69	23.46	8.34
-75.748580	45.112183	60.82	60.82	21.20	15.76	19.20	19.62	6.44	18.78	22.89	8.52
-75.748543	45.112153	60.82	60.82	21.20	15.42	19.20	19.60	6.42	18.67	21.82	8.55
-75.748505	45.112123	60.79	60.79	21.20	15.02	19.66	19.50	6.40	18.52	21.08	8.53
-75.748468	45.112092	60.75	60.75	21.18	14.98	19.82	19.50	6.39	18.33	20.51	8.57
-75.748428	45.112063	60.70	60.70	21.18	14.98	20.18	19.56	6.38	18.12	20.07	8.65
-75.748390	45.112032	60.65	60.65	21.48	14.98	20.48	19.74	6.37	17.93	19.77	8.75
-75.748350	45.112002	60.60	60.60	21.94	15.62	20.88	20.18	6.36	17.72	19.49	8.86
-75.748312	45.111973	60.56	60.56	21.94	15.62	20.88	20.18	6.34	17.55	19.27	8.92
-75.748277	45.111945	60.52	60.52	21.60	14.90	20.98	19.38	6.34	17.42	19.12	8.93
-75.748237	45.111917	60.49	60.49	21.32	14.46	20.86	19.18	6.34	17.31	19.19	8.88
-75.748198	45.111887	60.41	60.41	21.60	14.46	20.98	19.38	6.38	17.53	19.47	8.81
-75.748158	45.111857	60.36	60.36	22.36	15.02	21.28	20.04	6.40	17.72	19.74	8.73
-75.748122	45.111827	60.31	60.31	22.54	15.06	22.34	20.06	6.43	18.01	20.06	8.69
-75.748080	45.111797	60.25	60.25	22.78	15.98	22.52	20.76	6.44	18.36	20.34	8.76
-75.748043	45.111767	60.19	60.19	23.20	16.54	22.76	21.54	6.45	18.75	20.54	8.88
-75.748003	45.111735	60.14	60.14	23.98	16.86	22.90	21.82	6.46	19.14	20.94	9.00
-75.747965	45.111703	60.08	60.08	24.10	17.02	22.92	21.84	6.48	19.49	21.37	9.12
-75.747928	45.111672	59.99	59.99	24.16	17.14	23.10	21.86	6.52	20.37	22.24	9.30
-75.747892	45.111642	59.95	59.95	24.16	17.30	23.52	22.14	6.55	20.51	22.62	9.33
-75.747850	45.111612	59.91	59.91	24.56	17.78	23.52	22.34	6.56	20.52	22.82	9.37
-75.747810	45.111582	59.88	59.88	24.56	17.78	23.52	22.34	6.57	20.38	22.83	9.43
-75.747775	45.111553	59.85	59.85	24.36	17.10	23.52	22.26	6.56	20.12	22.82	9.47
-75.747733	45.111523	59.83	59.83	24.36	17.06	24.00	22.14	6.56	19.84	23.20	9.50
-75.747692	45.111490	59.80	59.80	24.36	17.06	24.00	22.14	6.54	19.62	23.85	9.52
-75.747655	45.111460	59.74	59.74	24.22	16.90	24.00	22.02	6.52	19.71	25.76	9.56
-75.747617	45.111427	59.71	59.71	24.22	16.90	23.78	21.78	6.51	19.68	26.12	9.53
-75.747578	45.111395	59.67	59.67	24.22	16.44	23.78	21.52	6.50	19.65	26.13	9.47
-75.747540	45.111365	59.63	59.63	24.22	16.40	23.98	21.26	6.50	19.52	26.43	9.41
-75.747503	45.111335	59.59	59.59	24.20	16.40	23.98	21.52	6.51	19.39	27.11	9.39
-75.747467	45.111302	59.55	59.55	24.20	16.56	23.98	21.78	6.51	19.30	27.80	9.43
-75.747430	45.111272	59.47	59.47	24.56	16.62	24.40	22.00	6.51	19.34	30.27	9.57
-75.747390	45.111240	59.42	59.42	24.78	17.44	24.64	22.68	6.51	19.42	30.75	9.65
-75.747352	45.111208	59.37	59.37	25.26	17.58	25.18	22.96	6.51	19.55	29.52	9.72
-75.747310	45.111178	59.32	59.32	25.88	17.72	25.32	23.44	6.51	19.71	27.75	9.80
-75.747270	45.111147	59.28	59.28	25.92	18.06	25.50	23.44	6.51	19.88	26.20	9.88
-75.747232	45.111117	59.24	59.24	26.22	18.10	25.70	23.68	6.50	20.01	24.90	9.96
-75.747190	45.111087	59.21	59.21	26.00	18.30	25.50	23.66	6.50	20.16	23.90	10.04
-75.747152	45.111053	59.16	59.16	26.00	18.30	25.50	23.66	6.46	20.40	23.06	10.17
-75.747110	45.111022	59.13	59.13	26.00	18.22	25.08	23.60	6.45	20.50	22.47	10.23
-75.747072	45.110992	59.10	59.10	25.86	18.22	25.08	23.52	6.43	20.49	22.00	10.28
-75.747035	45.110960	59.08	59.08	25.82	17.84	25.50	23.26	6.42	20.49	21.66	10.33
-75.747000	45.110930	59.06	59.06	25.82	17.70	25.54	23.26	6.41	20.47	21.35	10.37
-75.746960	45.110897	59.03	59.03	25.90	17.36	25.86	23.74	6.39	20.35	21.04	10.43
-75.746922	45.110868	59.00	59.00	25.92	17.54	25.92	23.74	6.39	20.34	21.36	10.47
-75.746890	45.110835	58.95	58.95	26.12	17.54	26.42	23.96	6.39	20.42	21.73	10.53
-75.746852	45.110807	58.91	58.91	26.20	17.94	26.54	24.20	6.38	20.60	22.37	10.61
-75.746810	45.110777	58.87	58.87	27.20	18.92	26.64	25.20	6.37	20.87	23.03	10.69
-75.746773	45.110745	58.82	58.82	27.88	19.64	27.40	25.78	6.35	21.19	23.55	10.77
-75.746735	45.110713	58.78	58.78	28.14	19.92	27.64	26.26	6.34	21.47	23.96	10.85
-75.746702	45.110683	58.74	58.74	28.48	20.00	27.70	26.64	6.30	21.87	24.88	10.99
-75.746667	45.110650	58.73	58.73	28.48	20.00	27.64	26.64	6.29	22.00	25.16	11.05
-75.746628	45.110620	58.72	58.72	28.40	20.00	27.80	26.64	6.28	22.10	25.37	11.10
-75.746590	45.110588	58.71	58.71	28.40	20.08	27.62	26.72	6.26	22.27	25.57	11.15
-75.746552	45.110555	58.69	58.69	28.50	20.54	27.74	26.74	6.25	22.47	25.84	11.20
-75.746513	45.110523	58.62	58.62	29.14	20.92	27.74	27.32	6.24	23.25	27.10	11.33
-75.746473	45.110488	58.57	58.57	29.96	22.44	28.24	28.66	6.24	23.76	27.77	11.49
-75.746435	45.110455	58.53	58.53	31.20	23.56	28.84	29.50	6.24	24.49	28.80	11.65
-75.746397	45.110425	58.49	58.49	31.82	23.68	29.24	30.10	6.24	25.37	30.01	11.82
-75.746362	45.110392	58.47	58.47	31.88	24.30	29.62	30.80	6.24	26.02	31.40	11.70
-75.746322	45.110358	58.41	58.41	33.02	25.96	29.92	32.10	6.26	28.50	34.85	11.98
-75.746278	45.110330	58.39	58.39	33.36	25.96	30.34	32.10	6.27	29.94	36.21	12.13
-75.746238	45.110302	58.38	58.38	33.36	25.26	30.34	31.56	6.29	31.62	37.41	12.35
-75.746202	45.110270	58.37	58.37	33.36	25.26	30.08	31.56	6.31	33.47	39.08	12.32
-75.746162	45.110238	58.34	58.34	33.40	25.56	30.08	31.80	6.33	35.55	41.50	12.15
-75.746122	45.110207	58.30	58.30	35.32	27.62	30.66	33.72	6.35	37.90	44.55	11.86
-75.746085	45.110177	58.23	58.23	37.18	30.66	31.72	36.52	6.36	40.27	47.86	11.78
-75.746043	45.110145	58.15	58.15	39.04	33.04	32.74	38.80	6.36	43.50	52.51	11.73
-75.746003	45.110112	58.12	58.12	39.12	33.04	32.74	38.80	6.36	45.33	53.35	11.81
-75.745962	45.110082	58.10	58.10	39.30	33.32	32.90	39.10	6.36	46.78	52.87	11.92
-75.745918	45.110050	58.10	58.10	39.30	33.32	32.70	39.10	6.34	47.73	51.73	13.63
-75.745880	45.110020	58.12	58.12	39.30	33.32	32.70	39.10	6.32	48.25	50.66	13.51
-75.745843	45.109992	58.13	58.13	38.98	32.98	32.70	38.74	6.29	48.45	49.77	13.54
-75.745807	45.109963	58.14	58.14	38.68	32.98	32.18	38.74	6.26	48.26	49.01	13.56
-75.745767	45.109935	58.15	58.15	38.68	32.94	32.18	38.84	6.22	47.71	48.46	13.54
-75.745727	45.109902	58.15	58.15	38.68	32.94	32.60	38.84	6.17	46.19	47.96	13.41
-75.745687	45.109872	58.16	58.16	38.24	30.48	32.60	36.82	6.14	44.87	47.71	13.22
-75.745647	45.109840	58.17	58.17	37.68	30.04	32.70	36.66	6.12	43.30	47.42	12.90
-75.745610	45.109810	58.18	58.18	36.82	28.56	32.22	35.74	6.10	41.62	46.90	12.78
-75.745570	45.109780	58.20	58.20	36.58	28.42	32.12	35.48	6.10	39.94	45.91	12.73
-75.745532	45.109748	58.22	58.22	35.56	27.32	31.56	34.40	6.11	38.48	45.01	12.71
-75.745495	45.109715	58.27	58.27	34.62	26.14	31.16	33.32	6.12	35.91	43.64	12.72
-75.745455	45.109683	58.28	58.28	34.62	26.14	31.10	33.32	6.14	35.04	43.36	12.74
-75.745417	45.109652	58.29	58.29	34.72	25.90	31.10	33.38	6.15	34.42	43.22	12.68
-75.745378	45.109623	58.31	58.31	34.72	25.58	31.10	33.38	6.16	33.98	42.84	12.51
-75.745340	45.109592	58.33	58.33	34.32	25.10	30.90	32.84	6.17	33.64	42.18	12.29
-75.745302	45.109563	58.33	58.33	33.02	23.14	30.84	31.56	6.18	33.37	41.29	12.32
-75.745265	45.109533	58.32	58.32	32.58	23.14	30.50	31.46	6.19	33.21	40.42	12.54
-75.745228	45.109503	58.33	58.33	32.44	22.86	30.50	31.00	6.20	32.25	39.06	12.67
-75.745192	45.109473	58.32	58.32	32.58	23.64	30.50	31.46	6.20	32.47	38.90	12.37
-75.745157	45.109445	58.29	58.29	33.48	23.74	30.80	31.70	6.20	32.76	39.18	12.22
-75.745117	45.109417	58.25	58.25	33.86	24.12	30.98	32.52	6.20	33.06	39.71	12.17
-75.745077	45.109387	58.21	58.21	34.42	25.22	31.06	33.24	6.19	33.28	40.51	12.19
-75.745038	45.109357	58.17	58.17	35.28	25.74	32.10	34.24	6.18	33.43	41.57	12.26
-75.745003	45.109325	58.14	58.14	36.06	26.16	32.62	34.64	6.18	33.24	42.70	12.40
-75.744962	45.109293	58.11	58.11	37.20	27.22	33.56	36.26	6.19	32.66	43.61	12.32
-75.744922	45.109262	58.06	58.06	37.36	27.22	33.56	36.26	6.24	31.59	45.25	12.06
-75.744883	45.109230	58.06	58.06	37.36	26.46	33.52	35.38	6.26	30.39	45.06	11.72
-75.744845	45.109200	58.08	58.08	35.80	25.52	33.32	34.66	6.28	29.10	44.74	11.74
-75.744812	45.109172	58.10	58.10	35.80	24.72	33.18	34.06	6.30	27.90	43.81	11.80
-75.744777	45.109145	58.10	58.10	35.78	24.54	33.32	34.06	6.30	26.88	42.21	11.84
-75.744752	45.109123	58.07	58.07	35.80	24.54	33.60	34.14	6.32	27.12	42.77	11.71
-75.744730	45.109103	58.05	58.05	36.18	25.42	34.12	34.76	6.32	26.53	41.02	11.64
-75.744713	45.109083	58.05	58.05	36.94	25.76	34.24	34.80	6.32	26.53	41.02	11.64
-75.744690	45.109068	58.02	58.02	38.66	27.22	35.50	37.42	6.32	26.26	39.70	11.52
-75.744670	45.109053	58.02	58.02	38.70	27.60	35.50	37.46	6.32	26.26	39.70	11.52
-75.744648	45.109033	58.00	58.00	38.96	28.32	35.82	37.66	6.32	26.35	38.95	11.39
-75.744627	45.109013	57.96	57.96	39.92	30.24	35.92	39.08	6.32	26.71	38.77	11.06
-75.744602	45.108995	57.88	57.88	40.06	30.60	36.20	39.08	6.32	27.60	39.65	10.83
-75.744575	45.108980	57.86	57.86	40.06	30.60	36.20	39.08	6.32	27.27	38.97	10.67
-75.744545	45.108970	57.84	57.84	40.96	30.60	36.20	40.00	6.31	27.12	38.54	10.50
-75.744508	45.108972	57.84	57.84	40.96	30.50	36.28	40.00	6.31	27.08	38.34	10.40
-75.744482	45.108982	57.84	57.84	40.72	30.50	36.28	39.98	6.31	27.08	38.34	10.40
-75.744468	45.109002	57.93	57.93	40.48	30.16	35.50	39.74	6.30	26.74	37.47	10.59
-75.744465	45.109023	57.93	57.93	37.92	28.06	33.88	37.10	6.30	26.74	37.47	10.59
-75.744482	45.109045	58.05	58.05	35.40	25.22	33.42	34.06	6.29	25.81	36.61	10.91
-75.744512	45.109067	58.13	58.13	35.40	24.12	33.42	34.06	6.29	25.32	35.96	11.39
-75.744545	45.109088	58.16	58.16	35.62	23.96	33.90	33.72	6.28	24.69	35.25	11.86
-75.744575	45.109108	58.17	58.17	35.62	23.96	33.90	33.72	6.28	24.30	34.91	12.10
-75.744612	45.109133	58.18	58.18	34.48	22.36	33.58	32.34	6.28	24.21	35.15	12.15
-75.744645	45.109158	58.15	58.15	34.46	21.88	33.58	32.28	6.28	24.46	35.99	12.00
-75.744678	45.109188	58.19	58.19	34.46	21.88	33.22	32.34	6.27	25.16	37.21	12.06
-75.744715	45.109217	58.20	58.20	34.46	23.18	32.76	32.60	6.26	26.15	38.40	12.07
-75.744748	45.109247	58.20	58.20	34.56	23.74	32.76	32.66	6.25	27.47	39.36	12.03
-75.744785	45.109277	58.21	58.21	34.64	23.82	32.48	32.78	6.23	28.90	39.98	11.99
-75.744823	45.109310	58.20	58.20	35.04	24.20	32.48	33.34	6.20	30.31	40.47	12.04
-75.744858	45.109340	58.22	58.22	35.38	25.44	32.70	34.20	6.19	30.75	39.83	12.21
-75.744895	45.109372	58.20	58.20	35.62	25.78	32.70	34.78	6.15	31.97	40.03	12.27
-75.744938	45.109398	58.16	58.16	35.84	26.38	32.70	34.76	6.15	33.36	40.48	12.48
-75.744975	45.109428	58.18	58.18	36.02	26.40	32.90	34.84	6.18	33.85	39.56	12.45
-75.745013	45.109463	58.18	58.18	36.42	27.10	32.90	35.26	6.19	34.45	39.63	12.65
-75.745053	45.109493	58.18	58.18	36.42	27.10	32.70	35.26	6.20	34.96	39.71	12.67
-75.745090	45.109527	58.20	58.20	36.06	26.94	32.68	35.26	6.21	35.47	39.79	12.59
-75.745127	45.109558	58.21	58.21	36.06	26.94	32.64	35.04	6.22	35.91	40.01	12.54
-75.745163	45.109587	58.21	58.21	36.06	27.04	32.26	35.26	6.23	36.93	40.78	12.56
-75.745203	45.109620	58.20	58.20	36.52	27.94	32.26	35.52	6.22	37.49	41.48	12.42
-75.745243	45.109652	58.18	58.18	36.74	28.02	32.40	35.84	6.22	37.99	42.17	12.31
-75.745282	45.109685	58.16	58.16	36.90	28.52	32.96	36.00	6.22	38.53	42.90	12.34
-75.745317	45.109715	58.16	58.16	37.22	28.52	33.12	36.12	6.22	38.94	43.51	12.56
-75.745355	45.109745	58.16	58.16	37.22	28.70	33.12	36.24	6.20	39.28	43.95	12.74
-75.745393	45.109777	58.17	58.17	37.08	28.90	32.80	36.32	6.19	40.64	44.49	12.97
-75.745430	45.109807	58.17	58.17	37.08	28.96	32.80	36.40	6.16	41.37	44.89	13.08
-75.745468	45.109838	58.16	58.16	37.26	28.90	33.16	36.42	6.14	42.19	45.33	13.15
-75.745503	45.109870	58.16	58.16	37.26	28.70	33.16	36.42	6.12	43.18	45.76	13.58
-75.745542	45.109902	58.17	58.17	37.26	28.70	32.96	36.60	6.14	44.18	46.26	13.54
-75.745585	45.109933	58.18	58.18	38.08	29.62	32.96	36.96	6.17	45.18	46.56	13.50
-75.745623	45.109963	58.19	58.19	38.22	29.94	33.14	37.24	6.24	46.66	47.06	13.62
-75.745662	45.109998	58.18	58.18	38.22	29.94	33.16	37.24	6.27	47.35	47.50	13.52
-75.745700	45.110030	58.17	58.17	38.08	29.40	33.36	36.80	6.31	47.91	47.98	13.51
-75.745738	45.110058	58.15	58.15	38.08	29.40	33.36	36.80	6.34	48.28	48.54	13.40
-75.745777	45.110087	58.13	58.13	38.28	30.42	33.36	37.50	6.37	48.27	48.99	13.20
-75.745813	45.110115	58.09	58.09	39.20	30.94	33.60	38.26	6.40	47.97	49.35	13.15
-75.745852	45.110145	58.07	58.07	39.56	31.02	34.04	38.32	6.42	47.30	49.72	12.38
-75.745893	45.110175	58.07	58.07	39.56	31.52	34.04	38.38	6.44	46.25	49.63	12.15
-75.745932	45.110208	58.11	58.11	39.56	31.52	33.74	38.38	6.47	43.96	47.91	12.40
-75.745968	45.110238	58.16	58.16	38.46	29.86	33.54	37.14	6.46	41.98	46.30	12.36
-75.746008	45.110267	58.22	58.22	37.74	28.98	32.52	36.26	6.43	39.73	44.14	12.30
-75.746047	45.110297	58.28	58.28	36.32	27.06	32.46	34.78	6.40	37.42	41.66	12.28
-75.746087	45.110328	58.33	58.33	34.56	25.00	31.66	32.90	6.36	35.06	39.14	12.32
