Longitude	Latitude	Elevation	Elevation	ShallowEC	DeepEC
-97.985573	41.274693	516.615	516.615	0.8	6.8
-97.985611	41.274693	516.635	516.635	0.7	5.7
-97.985657	41.274693	516.648	516.648	0.6	5.7
-97.985695	41.274693	516.671	516.671	0.5	4.3
-97.985733	41.274693	516.687	516.687	0.6	5
-97.985779	41.274693	516.697	516.697	0.7	5.4
-97.985817	41.274696	516.693	516.693	0.7	5.3
-97.985855	41.2747	516.699	516.699	0.7	5.6
-97.985901	41.2747	516.727	516.727	0.5	4.9
-97.985939	41.2747	516.752	516.752	0.6	5.2
-97.985977	41.2747	516.764	516.764	0.6	6.2
-97.986023	41.2747	516.772	516.772	0.6	4.3
-97.986061	41.2747	516.786	516.786	0.6	4.3
-97.986099	41.2747	516.801	516.801	0.6	4.5
-97.98613	41.2747	516.823	516.823	0.7	4.3
-97.986176	41.2747	516.833	516.833	0.7	3.9
-97.986214	41.2747	516.82	516.82	0.6	3.7
-97.986244	41.2747	516.806	516.806	0.4	2.7
-97.986282	41.2747	516.798	516.798	0.4	2.9
-97.986328	41.2747	516.812	516.812	0.4	2.6
-97.986359	41.2747	516.841	516.841	0.5	2.9
-97.986404	41.2747	516.869	516.869	0.6	3.1
-97.986443	41.2747	516.9	516.9	0.6	3.6
-97.986481	41.2747	516.93	516.93	0.7	3.6
-97.986526	41.2747	516.963	516.963	0.8	3.9
-97.986565	41.2747	516.99	516.99	0.9	4.2
-97.986618	41.2747	517.005	517.005	0.9	3.5
-97.986656	41.2747	517.021	517.021	0.9	4
-97.986694	41.2747	517.032	517.032	0.9	3.8
-97.98674	41.2747	517.016	517.016	1	3.6
-97.986786	41.2747	517.002	517.002	0.9	3.7
-97.986824	41.2747	517.008	517.008	0.8	3.9
-97.986877	41.2747	517.021	517.021	0.8	3
-97.986916	41.2747	517.042	517.042	0.7	4.1
-97.986954	41.2747	517.052	517.052	0.7	4.2
-97.987	41.2747	517.069	517.069	0.5	3.2
-97.987038	41.2747	517.109	517.109	0.7	4.2
-97.987076	41.2747	517.156	517.156	0.7	4.7
-97.987122	41.2747	517.203	517.203	0.7	4.5
-97.987167	41.2747	517.238	517.238	0.7	4.4
-97.987206	41.274704	517.229	517.229	0.6	4.1
-97.987244	41.274708	517.19	517.19	0.5	4.2
-97.987297	41.274708	517.157	517.157	0.5	3.6
-97.98735	41.274708	517.14	517.14	0.6	4.5
-97.987396	41.274708	517.151	517.151	0.7	5.5
-97.987434	41.274708	517.17	517.17	0.7	4.4
-97.987473	41.274708	517.186	517.186	0.6	3.6
-97.987526	41.274708	517.216	517.216	0.7	3.3
-97.987572	41.274708	517.232	517.232	0.7	3.6
-97.987625	41.274708	517.208	517.208	0.5	2.6
-97.987671	41.274708	517.19	517.19	0.6	4.1
-97.987717	41.274708	517.182	517.182	0.6	4.1
-97.98777	41.274708	517.174	517.174	0.6	3.6
-97.987816	41.274708	517.182	517.182	0.6	4.1
-97.987869	41.274708	517.19	517.19	0.7	4
-97.987915	41.274708	517.206	517.206	0.7	4.4
-97.987961	41.274708	517.236	517.236	0.6	4.2
-97.988014	41.274708	517.246	517.246	0.7	4.5
-97.98806	41.274708	517.232	517.232	0.7	4.7
-97.988113	41.274708	517.223	517.223	0.7	5
-97.988159	41.274708	517.211	517.211	0.6	4
-97.988197	41.274708	517.215	517.215	0.7	5.8
-97.988235	41.274708	517.248	517.248	0.8	6.1
-97.988289	41.274708	517.291	517.291	0.9	7.3
-97.988342	41.274708	517.339	517.339	0.8	6.8
-97.988388	41.274708	517.36	517.36	0.7	6.9
-97.988434	41.274708	517.373	517.373	0.7	5.2
-97.98848	41.274708	517.405	517.405	0.7	5.1
-97.988533	41.274708	517.424	517.424	0.7	5
-97.988586	41.274708	517.434	517.434	0.7	4.7
-97.988632	41.274708	517.441	517.441	0.6	4.6
-97.988678	41.274708	517.437	517.437	0.5	4.5
-97.988724	41.274708	517.433	517.433	0.4	4.4
-97.988777	41.274712	517.413	517.413	0.6	4.8
-97.988831	41.274712	517.38	517.38	0.5	5.5
-97.988869	41.274708	517.368	517.368	0.5	5.6
-97.988907	41.274712	517.375	517.375	0.6	6.3
-97.988953	41.274715	517.372	517.372	0.6	6.4
-97.989006	41.274715	517.366	517.366	0.6	5.8
-97.989059	41.274715	517.367	517.367	0.6	6.3
-97.989105	41.274715	517.363	517.363	0.7	6.9
-97.989151	41.274715	517.349	517.349	0.7	6.6
-97.989197	41.274715	517.341	517.341	0.6	6.2
-97.98925	41.274715	517.316	517.316	0.6	6.3
-97.989304	41.274715	517.269	517.269	0.5	5.9
-97.989349	41.274715	517.23	517.23	0.5	5.8
-97.989395	41.274715	517.197	517.197	0.6	7.7
-97.989441	41.274715	517.17	517.17	0.6	8
-97.989494	41.274715	517.131	517.131	0.6	6.4
-97.989548	41.274715	517.099	517.099	0.6	8.5
-97.989586	41.274715	517.088	517.088	0.6	8.1
-97.989624	41.274715	517.055	517.055	0.7	8.2
-97.98967	41.274715	516.994	516.994	0.6	9.5
-97.989723	41.274715	516.887	516.887	0.7	11.3
-97.989769	41.274715	516.774	516.774	0.8	14.2
-97.989822	41.274715	516.771	516.771	0.9	14.9
-97.989861	41.274719	516.877	516.877	1.3	13.5
-97.989899	41.274723	516.989	516.989	1.3	11.4
-97.989944	41.274723	517.065	517.065	1.1	9.2
-97.989998	41.274723	517.115	517.115	1.1	7.8
-97.990051	41.274723	517.148	517.148	1.1	8.9
-97.990097	41.274723	517.177	517.177	1	7.9
-97.990143	41.274723	517.206	517.206	0.9	7.9
-97.990189	41.274723	517.235	517.235	1	9.3
-97.990242	41.274723	517.231	517.231	1	10.3
-97.990295	41.274723	517.213	517.213	1.1	13.4
-97.990341	41.274723	517.217	517.217	1.3	12.6
-97.990387	41.274723	517.225	517.225	1.4	12.6
-97.990433	41.274723	517.231	517.231	1.1	13
-97.990471	41.274723	517.249	517.249	1	10.8
-97.990524	41.274723	517.267	517.267	1	11.1
-97.99057	41.274723	517.279	517.279	1	10.2
-97.990616	41.274723	517.291	517.291	1	10.9
-97.990662	41.274723	517.283	517.283	1.1	11.5
-97.990715	41.274723	517.271	517.271	1	12.3
-97.990768	41.274723	517.261	517.261	1	15.2
-97.990814	41.274723	517.251	517.251	0.9	11.4
-97.99086	41.274723	517.257	517.257	0.9	16.5
-97.990906	41.274723	517.273	517.273	0.9	14.8
-97.990959	41.274723	517.299	517.299	0.8	9.8
-97.991013	41.274723	517.323	517.323	0.9	11.8
-97.991058	41.274723	517.323	517.323	0.8	12.8
-97.991104	41.274723	517.332	517.332	0.8	14.6
-97.99115	41.274727	517.337	517.337	0.8	12.4
-97.991203	41.274731	517.33	517.33	0.8	10.3
-97.991241	41.274731	517.318	517.318	0.8	8.9
-97.991287	41.274731	517.313	517.313	0.8	8.4
-97.991333	41.274731	517.315	517.315	0.8	7.8
-97.991379	41.274731	517.324	517.324	0.9	11.3
-97.991432	41.274731	517.331	517.331	1	12.9
-97.991478	41.274731	517.341	517.341	1	10.3
-97.991531	41.274731	517.371	517.371	0.9	9.9
-97.99157	41.274731	517.398	517.398	0.8	9.6
-97.991608	41.274731	517.41	517.41	0.9	9.1
-97.991653	41.274731	517.43	517.43	0.9	10.8
-97.991707	41.274731	517.458	517.458	0.9	11.2
-97.99176	41.274731	517.478	517.478	0.9	10.7
-97.991806	41.274731	517.487	517.487	1.1	10.2
-97.991852	41.274731	517.491	517.491	1.1	9
-97.991898	41.274731	517.515	517.515	1	9.3
-97.991951	41.274731	517.533	517.533	0.9	9.9
-97.992004	41.274731	517.547	517.547	0.8	8.4
-97.99205	41.274731	517.553	517.553	0.7	8.4
-97.992088	41.274731	517.558	517.558	0.7	9.6
-97.992126	41.274731	517.569	517.569	0.7	9.6
-97.99218	41.274731	517.591	517.591	0.9	9.3
-97.992233	41.274734	517.62	517.62	1.2	8.8
-97.992271	41.274738	517.639	517.639	0.9	6.7
-97.99231	41.274738	517.659	517.659	0.8	6
-97.992348	41.274738	517.675	517.675	0.9	6.4
-97.992386	41.274738	517.676	517.676	1.1	6.8
-97.992432	41.274738	517.664	517.664	0.7	5.7
-97.992477	41.274738	517.654	517.654	0.6	5.2
-97.992516	41.274738	517.653	517.653	0.6	5.6
-97.992554	41.274738	517.663	517.663	0.8	6.8
-97.992592	41.274738	517.667	517.667	0.8	6.4
-97.99263	41.274738	517.667	517.667	0.6	6.1
-97.992676	41.274738	517.673	517.673	0.8	4.6
-97.992706	41.274738	517.693	517.693	0.7	3.8
-97.992752	41.274738	517.711	517.711	0.9	6.4
-97.99279	41.274738	517.708	517.708	1	6.2
-97.992821	41.274738	517.705	517.705	1.1	6
-97.992859	41.274738	517.712	517.712	1.1	6.3
-97.992905	41.274738	517.708	517.708	1.2	8.2
-97.992935	41.274738	517.679	517.679	1.1	7.4
-97.992958	41.274738	517.631	517.631	1	7.2
-97.992981	41.274738	517.587	517.587	1.2	6.5
-97.993011	41.274738	517.53	517.53	1.3	12.8
-97.993027	41.274738	517.473	517.473	1.5	12.5
-97.993042	41.274738	517.442	517.442	1.7	14.9
-97.993057	41.274738	517.411	517.411	2	19.4
-97.993073	41.274742	517.4	517.4	2.2	20.9
-97.993103	41.27475	517.422	517.422	2.5	19.6
-97.993118	41.274761	517.466	517.466	3.6	16.6
-97.993126	41.274773	517.517	517.517	4.4	22
-97.993141	41.274784	517.562	517.562	3.5	18.1
-97.993149	41.274796	517.596	517.596	3.7	16.4
-97.993141	41.274811	517.602	517.602	3.3	15.9
-97.993134	41.274826	517.589	517.589	3.2	15.2
-97.993126	41.274837	517.568	517.568	2.1	11.9
-97.993103	41.274849	517.546	517.546	1	10.7
-97.993088	41.274853	517.542	517.542	1.3	13.1
-97.993065	41.274857	517.56	517.56	1.2	9.5
-97.993042	41.274857	517.59	517.59	0.9	10.2
-97.993027	41.274853	517.619	517.619	0.9	11.2
-97.993004	41.274849	517.645	517.645	1	9.3
-97.992966	41.274845	517.674	517.674	1.1	5.9
-97.992943	41.274841	517.703	517.703	0.9	6.5
-97.99292	41.274837	517.719	517.719	0.7	7.1
-97.992889	41.274837	517.72	517.72	0.7	6.3
-97.992859	41.274837	517.72	517.72	0.7	9.4
-97.992813	41.274837	517.729	517.729	0.7	8.5
-97.992775	41.274837	517.704	517.704	0.7	7.6
-97.992737	41.274837	517.687	517.687	0.5	7.5
-97.992699	41.274837	517.693	517.693	0.6	7
-97.992661	41.274837	517.686	517.686	0.6	7.5
-97.992615	41.274837	517.686	517.686	0.5	7.1
-97.992569	41.274837	517.7	517.7	0.5	9.2
-97.992531	41.274837	517.712	517.712	0.6	5.6
-97.992493	41.274837	517.711	517.711	0.6	5.5
-97.992439	41.274837	517.699	517.699	0.6	10.6
-97.992401	41.274837	517.687	517.687	0.6	6.9
-97.992355	41.274837	517.68	517.68	0.7	7.6
-97.992317	41.274837	517.68	517.68	0.6	6.9
-97.992279	41.274837	517.676	517.676	0.8	10
-97.992233	41.274837	517.666	517.666	1	8.9
-97.992195	41.274837	517.646	517.646	0.7	12.4
-97.992157	41.274837	517.63	517.63	0.6	12.1
-97.992126	41.274837	517.624	517.624	0.6	11
-97.992081	41.274837	517.612	517.612	0.5	9.4
-97.992043	41.274837	517.609	517.609	0.6	8.7
-97.992004	41.274837	517.611	517.611	0.6	8.2
-97.991959	41.274837	517.615	517.615	0.8	9.4
-97.99192	41.274837	517.606	517.606	0.8	10
-97.991882	41.274834	517.593	517.593	0.8	9.3
-97.991837	41.274834	517.578	517.578	0.8	9.2
-97.991798	41.274837	517.562	517.562	0.7	7.6
-97.99176	41.274837	517.549	517.549	0.7	8.1
-97.991714	41.274834	517.529	517.529	0.6	10.4
-97.991676	41.27483	517.508	517.508	0.6	10.6
-97.991638	41.27483	517.497	517.497	0.6	16.2
-97.991592	41.27483	517.485	517.485	0.7	12.8
-97.991554	41.27483	517.464	517.464	0.7	9.2
-97.991516	41.27483	517.447	517.447	0.6	11.7
-97.99147	41.27483	517.44	517.44	0.6	14.1
-97.99144	41.27483	517.433	517.433	0.6	10.9
-97.991394	41.27483	517.421	517.421	0.7	12.1
-97.991356	41.27483	517.411	517.411	0.7	13
-97.991318	41.27483	517.409	517.409	0.8	12.1
-97.991272	41.27483	517.4	517.4	0.7	12
-97.991234	41.27483	517.379	517.379	0.8	11.4
-97.991188	41.27483	517.369	517.369	0.8	6.3
-97.99115	41.27483	517.365	517.365	0.7	10.8
-97.991104	41.27483	517.358	517.358	0.8	12.4
-97.991066	41.27483	517.35	517.35	0.7	11.5
-97.991028	41.27483	517.346	517.346	0.7	11.3
-97.990974	41.27483	517.345	517.345	0.7	7.5
-97.990936	41.27483	517.353	517.353	0.7	9.4
-97.990891	41.27483	517.358	517.358	0.7	12.4
-97.990845	41.27483	517.356	517.356	0.7	7.1
-97.990807	41.27483	517.345	517.345	0.8	10.9
-97.990768	41.27483	517.32	517.32	0.8	11.7
-97.990715	41.27483	517.301	517.301	0.6	9
-97.990662	41.27483	517.288	517.288	0.7	7.1
-97.990616	41.27483	517.273	517.273	0.7	9.1
-97.99057	41.27483	517.248	517.248	0.8	10.5
-97.990524	41.27483	517.227	517.227	0.8	11
-97.990479	41.27483	517.216	517.216	1	11.8
-97.990433	41.27483	517.214	517.214	1.1	14.6
-97.990387	41.27483	517.221	517.221	1.1	14.6
-97.990349	41.27483	517.238	517.238	1.1	14.3
-97.990311	41.27483	517.249	517.249	1	14.1
-97.990265	41.27483	517.256	517.256	0.9	11.4
-97.990234	41.27483	517.265	517.265	1	11.7
-97.990189	41.274826	517.266	517.266	1.1	15.1
-97.99015	41.274826	517.257	517.257	1.1	13
-97.990112	41.274826	517.241	517.241	1	11
-97.990074	41.274822	517.198	517.198	1	7.9
-97.990036	41.274822	517.15	517.15	1.1	10.5
-97.989983	41.274822	517.12	517.12	1.1	9.7
-97.989944	41.274822	517.054	517.054	1.2	12.4
-97.989899	41.274822	516.931	516.931	1.5	13.7
-97.989853	41.274822	516.794	516.794	1.5	18.3
-97.989807	41.274822	516.753	516.753	1	15.7
-97.989769	41.274822	516.829	516.829	0.7	6.4
-97.989731	41.274822	516.928	516.928	0.6	4.8
-97.9897	41.274822	517.001	517.001	0.6	6.9
-97.989655	41.274822	517.065	517.065	0.6	4.7
-97.989616	41.274822	517.145	517.145	0.6	7.9
-97.989586	41.274822	517.197	517.197	0.6	5.1
-97.989548	41.274822	517.211	517.211	0.6	6.9
-97.989502	41.274822	517.233	517.233	0.6	7.8
-97.989471	41.274822	517.258	517.258	0.7	6.4
-97.989426	41.274822	517.285	517.285	0.7	5.2
-97.989388	41.274822	517.315	517.315	0.7	3.4
-97.989349	41.274822	517.349	517.349	0.8	4.7
-97.989304	41.274822	517.393	517.393	0.8	5.7
-97.989258	41.274822	517.427	517.427	0.8	5.8
-97.989212	41.274822	517.429	517.429	0.7	5.7
-97.989166	41.274822	517.421	517.421	0.7	6.4
-97.989128	41.274822	517.417	517.417	0.7	5.7
-97.98909	41.274822	517.411	517.411	0.7	7
-97.989037	41.274822	517.411	517.411	0.6	5.8
-97.988991	41.274822	517.427	517.427	0.5	5.3
-97.988953	41.274818	517.461	517.461	0.5	5.1
-97.988907	41.274815	517.495	517.495	0.5	4.8
-97.988861	41.274815	517.502	517.502	0.4	4.4
-97.988815	41.274815	517.487	517.487	0.5	4
-97.98877	41.274815	517.474	517.474	0.5	4.8
-97.988724	41.274815	517.471	517.471	0.5	5.4
-97.988678	41.274815	517.468	517.468	0.5	4.9
-97.988632	41.274815	517.438	517.438	0.5	5.2
-97.988586	41.274815	517.398	517.398	0.5	4.9
-97.988541	41.274815	517.353	517.353	0.5	5.4
-97.988503	41.274815	517.305	517.305	0.6	6.3
-97.988449	41.274815	517.26	517.26	0.6	6.4
-97.988411	41.274815	517.219	517.219	0.6	6.7
-97.988373	41.274815	517.193	517.193	0.6	5.8
-97.988327	41.274815	517.161	517.161	0.6	6.7
-97.988274	41.274815	517.122	517.122	0.5	5.9
-97.98822	41.274815	517.109	517.109	0.5	7.5
-97.988182	41.274815	517.116	517.116	0.6	4.9
-97.988144	41.274815	517.143	517.143	0.5	4.6
-97.988098	41.274815	517.187	517.187	0.4	5.1
-97.988045	41.274815	517.224	517.224	0.5	5
-97.988007	41.274815	517.233	517.233	0.4	5.2
-97.987961	41.274815	517.229	517.229	0.4	3.7
-97.987915	41.274815	517.222	517.222	0.5	3.8
-97.987869	41.274815	517.216	517.216	0.5	3.9
-97.987823	41.274815	517.221	517.221	0.4	3.6
-97.987785	41.274815	517.25	517.25	0.4	4.3
-97.987732	41.274815	517.281	517.281	0.4	4.3
-97.987694	41.274815	517.293	517.293	0.6	4
-97.987656	41.274815	517.292	517.292	0.6	3.6
-97.98761	41.274815	517.269	517.269	0.6	3.8
-97.987564	41.274815	517.246	517.246	0.5	3.4
-97.987526	41.274815	517.23	517.23	0.6	3.2
-97.987473	41.274815	517.221	517.221	0.8	6.8
-97.987434	41.274815	517.207	517.207	0.7	4.7
-97.987396	41.274815	517.193	517.193	0.6	5.9
-97.98735	41.274815	517.188	517.188	0.5	5.4
-97.987305	41.274815	517.202	517.202	0.4	6
-97.987259	41.274815	517.223	517.223	0.4	5
-97.987221	41.274815	517.238	517.238	0.5	3.9
-97.987183	41.274815	517.239	517.239	0.5	3.8
-97.987144	41.274815	517.214	517.214	0.4	2.8
-97.987106	41.274811	517.203	517.203	0.5	2.3
-97.987053	41.274803	517.203	517.203	0.4	2.8
-97.987015	41.274803	517.194	517.194	0.6	3.4
-97.986969	41.274803	517.167	517.167	0.6	3.1
-97.986923	41.274803	517.136	517.136	0.6	4.1
-97.986877	41.274803	517.133	517.133	0.5	4.3
-97.986832	41.274803	517.14	517.14	0.5	4.1
-97.986794	41.274803	517.141	517.141	0.5	4.4
-97.98674	41.274803	517.129	517.129	0.5	4.8
-97.986702	41.274803	517.105	517.105	0.5	4.5
-97.986664	41.274803	517.07	517.07	0.5	4.6
-97.986618	41.274803	517.036	517.036	0.6	5
-97.986572	41.274803	517.005	517.005	0.7	4
-97.986526	41.274803	516.967	516.967	0.7	3.7
-97.986481	41.274803	516.911	516.911	0.6	3.7
-97.986435	41.274803	516.872	516.872	0.5	3.9
-97.986389	41.274803	516.854	516.854	0.5	3.8
-97.986336	41.274803	516.837	516.837	0.5	3.4
-97.986282	41.274803	516.802	516.802	0.6	3.8
-97.986244	41.274803	516.747	516.747	0.5	4
-97.986206	41.274803	516.709	516.709	0.5	5.2
-97.98616	41.274803	516.688	516.688	0.5	5.1
-97.986107	41.274799	516.669	516.669	0.5	4.9
-97.986061	41.274796	516.644	516.644	0.6	6.7
-97.986023	41.274796	516.638	516.638	0.8	8.9
-97.985977	41.274796	516.64	516.64	0.7	7.1
-97.985931	41.274796	516.617	516.617	0.9	7.7
-97.985886	41.274796	516.599	516.599	0.8	6
-97.985832	41.274796	516.606	516.606	0.6	4.8
-97.985779	41.274796	516.62	516.62	0.5	4.2
-97.985733	41.274796	516.608	516.608	0.6	5.5
-97.985687	41.274796	516.605	516.605	0.6	7.2
-97.985641	41.274796	516.572	516.572	0.7	8.3
-97.985596	41.274796	516.51	516.51	0.8	9.6
-97.98555	41.274792	516.49	516.49	0.9	11.7
-97.985504	41.274788	516.469	516.469	0.9	12
-97.985458	41.274788	516.446	516.446	0.9	12.1
-97.985413	41.274788	516.442	516.442	1	11.5
-97.985374	41.274788	516.433	516.433	1.1	7.9
-97.985336	41.274788	516.427	516.427	1.2	12.9
-97.985306	41.274788	516.43	516.43	1.2	8.9
-97.98526	41.274788	516.427	516.427	1.2	11.5
-97.985214	41.274788	516.437	516.437	1	7.8
-97.985168	41.274788	516.46	516.46	1	7.6
-97.98513	41.274788	516.471	516.471	0.8	9.5
-97.985092	41.274784	516.481	516.481	0.8	8.6
-97.985046	41.27478	516.478	516.478	0.8	10
-97.985008	41.27478	516.454	516.454	0.8	8.7
-97.98497	41.27478	516.445	516.445	0.8	9.5
-97.984924	41.27478	516.439	516.439	0.8	11.1
-97.984886	41.27478	516.423	516.423	0.9	10.2
-97.984848	41.27478	516.405	516.405	0.9	9.1
-97.984802	41.27478	516.38	516.38	1	9.9
-97.984764	41.27478	516.355	516.355	1.1	9.7
-97.984726	41.27478	516.338	516.338	0.9	10
-97.98468	41.27478	516.327	516.327	0.9	9
-97.984634	41.27478	516.319	516.319	1.1	9.8
-97.984596	41.27478	516.318	516.318	1	10
-97.984558	41.27478	516.328	516.328	1	8.5
-97.984512	41.27478	516.324	516.324	1.1	12.1
-97.984474	41.27478	516.305	516.305	1.1	12.7
-97.984436	41.27478	516.284	516.284	1	9.2
-97.984383	41.27478	516.257	516.257	0.8	11.7
-97.984344	41.274776	516.239	516.239	0.9	11.3
-97.984299	41.274773	516.225	516.225	0.9	13
-97.984253	41.274773	516.196	516.196	0.7	11.1
-97.984215	41.274773	516.172	516.172	0.7	11.3
-97.984177	41.274773	516.172	516.172	0.8	12.5
-97.984131	41.274773	516.159	516.159	0.9	13.3
-97.984085	41.274773	516.136	516.136	0.8	12.4
-97.984047	41.274773	516.116	516.116	0.8	13.8
-97.984009	41.274773	516.098	516.098	0.9	13.5
-97.983971	41.274773	516.079	516.079	1.3	17.6
-97.983932	41.274773	516.061	516.061	1.7	16.5
-97.983902	41.274773	516.047	516.047	1.8	16.1
-97.983871	41.274769	516.03	516.03	1.8	18.7
-97.983849	41.274765	516.015	516.015	1.3	15.2
-97.983826	41.274761	515.99	515.99	1.5	16.1
-97.983795	41.27475	515.965	515.965	1.4	14.9
-97.98378	41.274746	515.931	515.931	1.6	17.2
-97.983765	41.274746	515.888	515.888	1.6	19
-97.983749	41.27475	515.879	515.879	2.3	27.4
-97.983734	41.274761	515.848	515.848	3.5	39.7
-97.983719	41.274769	515.79	515.79	3.2	36.1
-97.983711	41.274776	515.779	515.779	3.4	37.5
-97.983704	41.274784	515.781	515.781	3.7	39.5
-97.983688	41.274792	515.778	515.778	3.5	34.7
-97.983688	41.274799	515.778	515.778	3.7	37.2
-97.983688	41.274811	515.775	515.775	3.2	35.6
-97.983704	41.274818	515.794	515.794	3.2	38.1
-97.983711	41.274826	515.817	515.817	4.1	38.5
-97.983719	41.274834	515.825	515.825	5.5	41.8
-97.983734	41.274841	515.873	515.873	2.4	30.4
-97.983749	41.274849	515.918	515.918	1.9	24.4
-97.983765	41.274853	515.952	515.952	1.6	22.6
-97.983788	41.274853	515.999	515.999	1.5	18.6
-97.983826	41.274849	516.04	516.04	1.5	14.5
-97.983856	41.274845	516.078	516.078	1.8	16.8
-97.983887	41.274845	516.109	516.109	1.9	20.2
-97.98391	41.274845	516.133	516.133	2	19.1
-97.983932	41.274845	516.145	516.145	1.5	13
-97.983971	41.274845	516.151	516.151	1.2	11.7
-97.984001	41.274845	516.161	516.161	0.9	9.6
-97.984024	41.274845	516.172	516.172	0.9	9.9
-97.984047	41.274845	516.182	516.182	0.9	10.9
-97.984085	41.274845	516.201	516.201	1	15.5
-97.984116	41.274845	516.216	516.216	1	12.8
-97.984154	41.274845	516.223	516.223	1.2	14.5
-97.984192	41.274845	516.237	516.237	1.1	13.1
-97.98423	41.274845	516.245	516.245	1	12.5
-97.984268	41.274845	516.24	516.24	1	10.9
-97.984314	41.274845	516.255	516.255	1	12.1
-97.984344	41.274845	516.278	516.278	0.8	11.9
-97.984383	41.274845	516.307	516.307	0.8	11.5
-97.984421	41.274845	516.334	516.334	1.2	10.8
-97.984459	41.274845	516.339	516.339	1.2	10.8
-97.984497	41.274845	516.343	516.343	1.3	10.4
-97.984543	41.274845	516.354	516.354	1.3	10.4
-97.984589	41.274845	516.367	516.367	1.3	12.4
-97.984627	41.274845	516.375	516.375	1.3	12.1
-97.984665	41.274845	516.383	516.383	1.3	10.6
-97.984711	41.274845	516.398	516.398	1.2	10.2
-97.984749	41.274845	516.417	516.417	1.2	10.2
-97.984787	41.274849	516.438	516.438	1	8.6
-97.984833	41.274853	516.45	516.45	1.1	8.5
-97.984871	41.274853	516.459	516.459	1.1	10.1
-97.984909	41.274853	516.454	516.454	1.1	9.7
-97.984955	41.274853	516.435	516.435	1	10
-97.984993	41.274853	516.403	516.403	1.2	12.2
-97.985031	41.274853	516.4	516.4	1.3	12.8
-97.985077	41.274853	516.422	516.422	1.3	15.1
-97.985115	41.274853	516.428	516.428	1.3	13.3
-97.985168	41.274853	516.424	516.424	1.2	12.4
-97.985214	41.274853	516.423	516.423	1.2	13.1
-97.985252	41.274853	516.443	516.443	1.2	13.1
-97.985291	41.274853	516.452	516.452	1.2	11.6
-97.985336	41.274853	516.455	516.455	1.3	11.4
-97.985367	41.274853	516.466	516.466	1.3	12.9
-97.985413	41.274853	516.469	516.469	1.3	13
-97.985451	41.274853	516.469	516.469	1.2	11.7
-97.985489	41.274853	516.469	516.469	1.2	12.3
-97.985535	41.274853	516.476	516.476	1.1	10.5
-97.985565	41.274853	516.492	516.492	1.1	11.4
-97.985596	41.274853	516.5	516.5	0.9	8.6
-97.985641	41.274857	516.499	516.499	0.8	8.5
-97.98568	41.27486	516.512	516.512	0.7	12.6
-97.985718	41.27486	516.53	516.53	0.7	8.8
-97.985756	41.27486	516.538	516.538	0.8	8.2
-97.985794	41.27486	516.536	516.536	0.8	6.1
-97.985847	41.27486	516.523	516.523	0.8	5.5
-97.985886	41.27486	516.529	516.529	0.8	6
-97.985931	41.27486	516.553	516.553	0.9	7.9
-97.985977	41.27486	516.573	516.573	0.7	5.3
-97.986023	41.27486	516.594	516.594	0.7	4.3
-97.986069	41.27486	516.62	516.62	0.6	4
-97.986107	41.27486	516.65	516.65	0.6	3.8
-97.98616	41.27486	516.683	516.683	0.6	3.9
-97.986198	41.27486	516.719	516.719	0.6	4
-97.986237	41.27486	516.755	516.755	0.8	4.3
-97.986282	41.27486	516.787	516.787	0.9	5.2
-97.986336	41.27486	516.795	516.795	1	5
-97.986374	41.27486	516.802	516.802	1	4.7
-97.98642	41.27486	516.83	516.83	0.7	3.7
-97.986465	41.27486	516.849	516.849	0.7	4.6
-97.986511	41.27486	516.873	516.873	0.7	4.3
-97.986565	41.27486	516.916	516.916	0.8	4.2
-97.986618	41.27486	516.964	516.964	0.8	4.2
-97.986664	41.27486	517.003	517.003	0.9	3.9
-97.98671	41.27486	517.034	517.034	0.9	3.6
